Sequence Count, Start Location, End Location 
0,19592710,19592710,
0,19592747,19592747,
0,19596071,19596071,
0,19596634,19596634,
0,19597352,19597352,
0,19603818,19603818,
0,19604497,19604497,
0,19611397,19611397,
0,19611506,19611506,
0,19612070,19612070,
0,19612789,19612789,
0,19614818,19614818,
0,19615479,19615479,
0,19619113,19619113,
0,19619304,19619304,
0,19620606,19620606,
0,19622924,19622924,
0,19623055,19623055,
0,19623608,19623608,
0,19624903,19624903,
0,19625630,19625630,
0,19626699,19626699,
0,19626845,19626845,
0,19627506,19627506,
0,19627811,19627811,
0,19628669,19628669,
0,19629448,19629448,
0,19631038,19631038,
0,19631454,19631454,
0,19631742,19631742,
0,19631969,19631969,
0,19633802,19633802,
0,19635059,19635059,
0,19635717,19635717,
0,19636439,19636439,
0,19636906,19636906,
0,19637369,19637369,
0,19638848,19638848,
0,19639396,19639396,
0,19639959,19639959,
0,19640156,19640156,
0,19640191,19640191,
0,19641361,19641361,
0,19647228,19647228,
0,19647813,19647813,
0,19650701,19650701,
0,19653116,19653116,
0,19655536,19655536,
0,19660257,19660257,
0,19664409,19664409,
0,19664612,19664612,
0,19666883,19666883,
0,19666904,19666904,
0,19667418,19667418,
0,19667681,19667681,
0,19669058,19669058,
0,19669128,19669128,
0,19670329,19670329,
0,19670440,19670440,
0,19671284,19671284,
0,19672672,19672672,
0,19673473,19673473,
0,19675758,19675758,
0,19676246,19676246,
0,19676662,19676662,
0,19678969,19678969,
0,19679086,19679086,
0,19679256,19679256,
0,19679380,19679380,
0,19679766,19679766,
0,19683929,19683929,
0,19687785,19687785,
0,19688116,19688116,
0,19688254,19688254,
0,19689004,19689004,
0,19689886,19689886,
0,19690175,19690175,
0,19691777,19691777,
0,19691862,19691862,
0,19693530,19693530,
0,19693895,19693895,
0,19694629,19694629,
0,19694738,19694738,
0,19695568,19695568,
0,19696930,19696930,
0,19696945,19696945,
0,19696957,19696957,
0,19697141,19697141,
0,19697839,19697839,
0,19698252,19698252,
0,19699641,19699641,
0,19699989,19699989,
0,19700574,19700574,
0,19700832,19700832,
0,19701755,19701755,
0,19702758,19702758,
0,19703249,19703249,
0,19704121,19704121,
0,19706087,19706087,
0,19706600,19706600,
0,19709754,19709754,
0,19710615,19710615,
0,19711788,19711788,
0,19714369,19714369,
0,19714388,19714388,
0,19714507,19714507,
0,19714605,19714605,
0,19715783,19715783,
0,19716122,19716122,
0,19717998,19717998,
0,19719907,19719907,
0,19721632,19721632,
0,19722905,19722905,
0,19724254,19724254,
0,19724478,19724478,
0,19725006,19725006,
0,19725853,19725853,
0,19727063,19727063,
0,19727099,19727099,
0,19728204,19728204,
0,19731875,19731875,
0,19732924,19732924,
0,19733464,19733464,
0,19734603,19734603,
0,19735609,19735609,
0,19738543,19738543,
0,19740522,19740522,
0,19740594,19740594,
0,19740645,19740645,
0,19742139,19742139,
0,19743034,19743034,
0,19743958,19743958,
0,19744315,19744315,
0,19745434,19745434,
0,19745861,19745861,
0,19746149,19746149,
0,19746499,19746499,
0,19748142,19748142,
0,19748534,19748534,
0,19748637,19748637,
0,19748826,19748826,
0,19748945,19748945,
0,19749043,19749043,
0,19749770,19749770,
0,19749893,19749893,
0,19750629,19750629,
0,19750807,19750807,
0,19751168,19751168,
0,19753567,19753567,
0,19753626,19753626,
0,19754001,19754001,
0,19756071,19756071,
0,19757403,19757403,
0,19759720,19759720,
0,19759876,19759876,
0,19760567,19760567,
0,19764580,19764580,
0,19764816,19764816,
0,19765667,19765667,
0,19766539,19766539,
0,19767647,19767647,
0,19767667,19767667,
0,19768935,19768935,
0,19769365,19769365,
0,19769476,19769476,
0,19770016,19770016,
0,19770439,19770439,
0,19771156,19771156,
0,19771437,19771437,
0,19773202,19773202,
0,19773302,19773302,
0,19775484,19775484,
0,19778020,19778020,
0,19779043,19779043,
0,19779739,19779739,
0,19780806,19780806,
0,19781917,19781917,
0,19783010,19783010,
0,19783161,19783161,
0,19784277,19784277,
0,19786328,19786328,
0,19786385,19786385,
0,19787621,19787621,
0,19787840,19787840,
0,19790301,19790301,
0,19791169,19791169,
0,19792338,19792338,
0,19792874,19792874,
0,19792903,19792903,
0,19793036,19793036,
0,19794000,19794000,
0,19797662,19797662,
0,19798005,19798005,
0,19798057,19798057,
0,19798495,19798495,
0,19800227,19800227,
0,19800631,19800631,
0,19803093,19803093,
0,19803332,19803332,
0,19804856,19804856,
0,19804914,19804914,
0,19804960,19804960,
0,19808190,19808190,
0,19809386,19809386,
0,19820156,19820156,
0,19821612,19821612,
0,19821715,19821715,
0,19822000,19822000,
0,19822896,19822896,
0,19824175,19824175,
0,19824794,19824794,
0,19827498,19827498,
0,19827694,19827694,
0,19828941,19828941,
0,19834765,19834765,
0,19836319,19836319,
0,19837347,19837347,
0,19839297,19839297,
0,19844170,19844170,
0,19844312,19844312,
0,19844361,19844361,
0,19852766,19852766,
0,19855124,19855124,
0,19856527,19856527,
0,19856867,19856867,
0,19860445,19860445,
0,19864984,19864984,
0,19868541,19868541,
0,19869563,19869563,
0,19871922,19871922,
0,19872037,19872037,
0,19873009,19873009,
0,19874044,19874044,
0,19874996,19874996,
0,19879145,19879145,
0,19886474,19886474,
0,19890753,19890753,
0,19892082,19892082,
0,19892325,19892325,
0,19893022,19893022,
0,19893610,19893610,
0,19899253,19899253,
0,19901869,19901869,
0,19909683,19909683,
0,19910204,19910204,
0,19910906,19910906,
0,19913438,19913438,
0,19916989,19916989,
0,19918355,19918355,
0,19918908,19918908,
0,19919748,19919748,
0,19921008,19921008,
0,19922209,19922209,
0,19922781,19922781,
0,19923173,19923173,
0,19924187,19924187,
0,19924217,19924217,
0,19925891,19925891,
0,19925934,19925934,
0,19926550,19926550,
0,19927356,19927356,
0,19930684,19930684,
0,19932475,19932475,
0,19933635,19933635,
0,19934598,19934598,
0,19934999,19934999,
0,19936000,19936000,
0,19937239,19937239,
0,19938072,19938072,
0,19938831,19938831,
0,19939031,19939031,
0,19940280,19940280,
0,19942610,19942610,
0,19943146,19943146,
0,19944557,19944557,
0,19944897,19944897,
0,19948690,19948690,
0,19949863,19949863,
0,19950281,19950281,
0,19952760,19952760,
0,19953632,19953632,
0,19953969,19953969,
0,19958352,19958352,
0,19958744,19958744,
0,19959240,19959240,
0,19961021,19961021,
0,19961887,19961887,
0,19962953,19962953,
0,19964668,19964668,
0,19965556,19965556,
0,19965771,19965771,
0,19965876,19965876,
0,19966407,19966407,
0,19967445,19967445,
0,19968262,19968262,
0,19970763,19970763,
0,19971134,19971134,
0,19971340,19971340,
0,19971379,19971379,
0,19972776,19972776,
0,19972813,19972813,
0,19975817,19975817,
0,19976461,19976461,
0,19980173,19980173,
0,19980467,19980467,
0,19980926,19980926,
0,19986469,19986469,
0,19988606,19988606,
0,19989004,19989004,
0,19989634,19989634,
0,19989947,19989947,
0,19990727,19990727,
0,19991163,19991163,
0,19992424,19992424,
0,19992454,19992454,
0,19992563,19992563,
0,19995471,19995471,
0,19995528,19995528,
0,19996274,19996274,
0,19996363,19996363,
0,19996867,19996867,
0,19997865,19997865,
0,19997870,19997870,
0,20000473,20000473,
0,20002680,20002680,
0,20002967,20002967,
0,20003519,20003519,
0,20003644,20003644,
0,20004610,20004610,
0,20006707,20006707,
0,20010767,20010767,
0,20011933,20011933,
0,20012033,20012033,
0,20012744,20012744,
0,20013091,20013091,
0,20015026,20015026,
0,20016794,20016794,
0,20018381,20018381,
0,20018464,20018464,
0,20018508,20018508,
0,20020943,20020943,
0,20022415,20022415,
0,20023616,20023616,
0,20023762,20023762,
0,20026189,20026189,
0,20026367,20026367,
0,20026523,20026523,
0,20027354,20027354,
0,20027489,20027489,
0,20027495,20027495,
0,20027809,20027809,
0,20030241,20030241,
0,20031011,20031011,
0,20031519,20031519,
0,20032060,20032060,
0,20033667,20033667,
0,20035513,20035513,
0,20035530,20035530,
0,20036381,20036381,
0,20037639,20037639,
0,20037698,20037698,
0,20039552,20039552,
0,20045449,20045449,
0,20047147,20047147,
0,20047861,20047861,
0,20048328,20048328,
0,20048683,20048683,
0,20052710,20052710,
0,20053743,20053743,
0,20054466,20054466,
0,20055153,20055153,
0,20056763,20056763,
0,20057894,20057894,
0,20058810,20058810,
0,20059633,20059633,
0,20060155,20060155,
0,20061109,20061109,
0,20062693,20062693,
0,20064682,20064682,
0,20066661,20066661,
0,20068186,20068186,
0,20068769,20068769,
0,20068969,20068969,
0,20070650,20070650,
0,20070864,20070864,
0,20072100,20072100,
0,20072832,20072832,
0,20073438,20073438,
0,20073626,20073626,
0,20076061,20076061,
0,20076793,20076793,
0,20078192,20078192,
0,20079408,20079408,
0,20080007,20080007,
0,20080106,20080106,
0,20080178,20080178,
0,20080713,20080713,
0,20081093,20081093,
0,20081281,20081281,
0,20083446,20083446,
0,20084759,20084759,
0,20084872,20084872,
0,20085466,20085466,
0,20087122,20087122,
0,20087328,20087328,
0,20087538,20087538,
0,20088799,20088799,
0,20090234,20090234,
0,20091504,20091504,
0,20092134,20092134,
0,20093632,20093632,
0,20093898,20093898,
0,20095518,20095518,
0,20096397,20096397,
0,20096432,20096432,
0,20097190,20097190,
0,20097609,20097609,
0,20098073,20098073,
0,20098797,20098797,
0,20098861,20098861,
0,20100014,20100014,
0,20100681,20100681,
0,20102179,20102179,
0,20103610,20103610,
0,20103997,20103997,
0,20108653,20108653,
0,20110381,20110381,
0,20110544,20110544,
0,20112944,20112944,
0,20113356,20113356,
0,20113755,20113755,
0,20113765,20113765,
0,20117348,20117348,
0,20118543,20118543,
0,20118645,20118645,
0,20119464,20119464,
0,20119541,20119541,
0,20120107,20120107,
0,20121331,20121331,
0,20122057,20122057,
0,20124649,20124649,
0,20124778,20124778,
0,20125913,20125913,
0,20126874,20126874,
0,20131350,20131350,
0,20132610,20132610,
0,20134441,20134441,
0,20135325,20135325,
0,20135567,20135567,
0,20135640,20135640,
0,20137687,20137687,
0,20139888,20139888,
0,20141146,20141146,
0,20141777,20141777,
0,20142830,20142830,
0,20143520,20143520,
0,20143679,20143679,
0,20145608,20145608,
0,20147329,20147329,
0,20148718,20148718,
0,20151229,20151229,
0,20151601,20151601,
0,20151818,20151818,
0,20157561,20157561,
0,20158225,20158225,
0,20159029,20159029,
0,20160614,20160614,
0,20162262,20162262,
0,20165348,20165348,
0,20169379,20169379,
0,20169653,20169653,
0,20170263,20170263,
0,20172681,20172681,
0,20173322,20173322,
0,20173952,20173952,
0,20174239,20174239,
0,20175109,20175109,
0,20176165,20176165,
0,20176251,20176251,
0,20176798,20176798,
0,20177980,20177980,
0,20180223,20180223,
0,20185495,20185495,
0,20187088,20187088,
0,20187948,20187948,
0,20188722,20188722,
0,20189443,20189443,
0,20190558,20190558,
0,20190706,20190706,
0,20192195,20192195,
0,20194058,20194058,
0,20195063,20195063,
0,20196598,20196598,
0,20197230,20197230,
0,20198768,20198768,
0,20200278,20200278,
0,20200834,20200834,
0,20201000,20201000,
0,20203545,20203545,
0,20204436,20204436,
0,20204455,20204455,
0,20204983,20204983,
0,20205286,20205286,
0,20205348,20205348,
0,20207621,20207621,
0,20208735,20208735,
0,20210550,20210550,
0,20210993,20210993,
0,20212572,20212572,
0,20213249,20213249,
0,20213418,20213418,
0,20214201,20214201,
0,20214281,20214281,
0,20214401,20214401,
0,20215107,20215107,
0,20215305,20215305,
0,20219644,20219644,
0,20220831,20220831,
0,20223251,20223251,
0,20223433,20223433,
0,20225393,20225393,
0,20226167,20226167,
0,20231608,20231608,
0,20231617,20231617,
0,20232322,20232322,
0,20232513,20232513,
0,20233558,20233558,
0,20233793,20233793,
0,20234793,20234793,
0,20235226,20235226,
0,20235482,20235482,
0,20235530,20235530,
0,20235919,20235919,
0,20238241,20238241,
0,20238284,20238284,
0,20238314,20238314,
0,20238966,20238966,
0,20241062,20241062,
0,20242380,20242380,
0,20243689,20243689,
0,20245630,20245630,
0,20247020,20247020,
0,20247221,20247221,
0,20248644,20248644,
0,20248804,20248804,
0,20250036,20250036,
0,20250890,20250890,
0,20251440,20251440,
0,20253554,20253554,
0,20253705,20253705,
0,20254731,20254731,
0,20255041,20255041,
0,20255923,20255923,
0,20256107,20256107,
0,20257040,20257040,
0,20258637,20258637,
0,20261379,20261379,
0,20263198,20263198,
0,20264342,20264342,
0,20264555,20264555,
0,20267073,20267073,
0,20268003,20268003,
0,20268455,20268455,
0,20269942,20269942,
0,20270160,20270160,
0,20271817,20271817,
0,20272938,20272938,
0,20273801,20273801,
0,20275485,20275485,
0,20276349,20276349,
0,20276797,20276797,
0,20279281,20279281,
0,20281628,20281628,
0,20283084,20283084,
0,20283163,20283163,
0,20284293,20284293,
0,20285105,20285105,
0,20285873,20285873,
0,20286531,20286531,
0,20286914,20286914,
0,20287909,20287909,
0,20288667,20288667,
0,20288789,20288789,
0,20292206,20292206,
0,20293277,20293277,
0,20294283,20294283,
0,20294532,20294532,
0,20294612,20294612,
0,20294839,20294839,
0,20299549,20299549,
0,20299586,20299586,
0,20300353,20300353,
0,20302896,20302896,
0,20304569,20304569,
0,20304581,20304581,
0,20306298,20306298,
0,20306640,20306640,
0,20308001,20308001,
0,20308178,20308178,
0,20317888,20317888,
0,20319478,20319478,
0,20319762,20319762,
0,20323010,20323010,
0,20325645,20325645,
0,20328058,20328058,
0,20328117,20328117,
0,20330840,20330840,
0,20330986,20330986,
0,20331238,20331238,
0,20333799,20333799,
0,20335091,20335091,
0,20336958,20336958,
0,20337433,20337433,
0,20337759,20337759,
0,20338100,20338100,
0,20338981,20338981,
0,20339128,20339128,
0,20343236,20343236,
0,20347127,20347127,
0,20348092,20348092,
0,20348348,20348348,
0,20350399,20350399,
0,20354816,20354816,
0,20355810,20355810,
0,20355842,20355842,
0,20355962,20355962,
0,20356138,20356138,
0,20356198,20356198,
0,20359756,20359756,
0,20361219,20361219,
0,20361826,20361826,
0,20364901,20364901,
0,20368606,20368606,
0,20369286,20369286,
0,20381343,20381343,
0,20381672,20381672,
0,20382331,20382331,
0,20384072,20384072,
0,20384378,20384378,
0,20384782,20384782,
0,20386276,20386276,
0,20387024,20387024,
0,20389485,20389485,
0,20392595,20392595,
0,20393629,20393629,
0,20394297,20394297,
0,20395404,20395404,
0,20395712,20395712,
0,20397272,20397272,
0,20397543,20397543,
0,20398368,20398368,
0,20398867,20398867,
0,20398900,20398900,
0,20399320,20399320,
0,20401230,20401230,
0,20402905,20402905,
0,20403096,20403096,
0,20403897,20403897,
0,20404286,20404286,
0,20404297,20404297,
0,20405116,20405116,
0,20406406,20406406,
0,20407581,20407581,
0,20408224,20408224,
0,20408900,20408900,
0,20410970,20410970,
0,20414023,20414023,
0,20415439,20415439,
0,20415644,20415644,
0,20415836,20415836,
0,20422015,20422015,
0,20422434,20422434,
0,20423614,20423614,
0,20424308,20424308,
0,20425009,20425009,
0,20426621,20426621,
0,20426810,20426810,
0,20429071,20429071,
0,20429295,20429295,
0,20431454,20431454,
0,20432024,20432024,
0,20432369,20432369,
0,20437243,20437243,
0,20437412,20437412,
0,20437500,20437500,
0,20440902,20440902,
0,20442552,20442552,
0,20443151,20443151,
0,20444188,20444188,
0,20444439,20444439,
0,20446640,20446640,
0,20447910,20447910,
0,20451799,20451799,
0,20453064,20453064,
0,20456336,20456336,
0,20458926,20458926,
0,20460345,20460345,
0,20461865,20461865,
0,20462947,20462947,
0,20463380,20463380,
0,20463901,20463901,
0,20466131,20466131,
0,20466174,20466174,
0,20467546,20467546,
0,20467556,20467556,
0,20468045,20468045,
0,20470732,20470732,
0,20470970,20470970,
0,20474760,20474760,
0,20475694,20475694,
0,20475985,20475985,
0,20480650,20480650,
0,20483936,20483936,
0,20484619,20484619,
0,20485664,20485664,
0,20489696,20489696,
0,20490783,20490783,
0,20491469,20491469,
0,20492642,20492642,
0,20492768,20492768,
0,20493763,20493763,
0,20493797,20493797,
0,20494220,20494220,
0,20494736,20494736,
0,20497322,20497322,
0,20497349,20497349,
0,20497823,20497823,
0,20497860,20497860,
0,20499232,20499232,
0,20500112,20500112,
0,20500828,20500828,
0,20502351,20502351,
0,20503670,20503670,
0,20504806,20504806,
0,20505795,20505795,
0,20507562,20507562,
0,20509503,20509503,
0,20509656,20509656,
0,20509757,20509757,
0,20509806,20509806,
0,20510609,20510609,
0,20511332,20511332,
0,20512549,20512549,
0,20519342,20519342,
0,20521656,20521656,
0,20522083,20522083,
0,20525040,20525040,
0,20525427,20525427,
0,20526926,20526926,
0,20528921,20528921,
0,20530462,20530462,
0,20530977,20530977,
0,20532894,20532894,
0,20533801,20533801,
0,20535726,20535726,
0,20535838,20535838,
0,20536483,20536483,
0,20537763,20537763,
0,20538340,20538340,
0,20540283,20540283,
0,20541276,20541276,
0,20541429,20541429,
0,20543020,20543020,
0,20546837,20546837,
0,20551267,20551267,
0,20553495,20553495,
0,20554062,20554062,
0,20554613,20554613,
0,20557606,20557606,
0,20559441,20559441,
0,20559675,20559675,
0,20560531,20560531,
0,20560796,20560796,
0,20561437,20561437,
0,20561669,20561669,
0,20563754,20563754,
0,20563966,20563966,
0,20565061,20565061,
0,20566967,20566967,
0,20567811,20567811,
0,20567856,20567856,
0,20568806,20568806,
0,20570036,20570036,
0,20572025,20572025,
0,20574649,20574649,
0,20575561,20575561,
0,20577221,20577221,
0,20578081,20578081,
0,20579738,20579738,
0,20579861,20579861,
0,20580871,20580871,
0,20580895,20580895,
0,20582892,20582892,
0,20583996,20583996,
0,20584086,20584086,
0,20584698,20584698,
0,20586739,20586739,
0,20587103,20587103,
0,20588257,20588257,
0,20589348,20589348,
0,20590691,20590691,
0,20590934,20590934,
0,20592836,20592836,
0,20593576,20593576,
0,20594293,20594293,
0,20595378,20595378,
0,20595842,20595842,
0,20598178,20598178,
0,20598965,20598965,
0,20599735,20599735,
0,20601537,20601537,
0,20602230,20602230,
0,20602910,20602910,
0,20603337,20603337,
0,20604207,20604207,
0,20605528,20605528,
0,20606545,20606545,
0,20607627,20607627,
0,20612752,20612752,
0,20614445,20614445,
0,20616310,20616310,
0,20616336,20616336,
0,20617561,20617561,
0,20618387,20618387,
0,20618997,20618997,
0,20619058,20619058,
0,20619150,20619150,
0,20620380,20620380,
0,20620417,20620417,
0,20621695,20621695,
0,20621833,20621833,
0,20622497,20622497,
0,20623283,20623283,
0,20623759,20623759,
0,20623912,20623912,
0,20629174,20629174,
0,20629370,20629370,
0,20630860,20630860,
0,20630917,20630917,
0,20631062,20631062,
0,20632725,20632725,
0,20632756,20632756,
0,20632844,20632844,
0,20635053,20635053,
0,20635728,20635728,
0,20636620,20636620,
0,20636764,20636764,
0,20638464,20638464,
0,20638668,20638668,
0,20638780,20638780,
0,20640077,20640077,
0,20640185,20640185,
0,20642275,20642275,
0,20642928,20642928,
0,20643146,20643146,
0,20643311,20643311,
0,20646539,20646539,
0,20647418,20647418,
0,20648227,20648227,
0,20648796,20648796,
0,20650383,20650383,
0,20651900,20651900,
0,20657388,20657388,
0,20660181,20660181,
0,20660905,20660905,
0,20661667,20661667,
0,20661781,20661781,
0,20663509,20663509,
0,20663899,20663899,
0,20664046,20664046,
0,20664411,20664411,
0,20664988,20664988,
